longitude;latitude;housing_median_age;total_rooms;total_bedrooms;population;households;median_income;median_house_value;ocean_proximity
-122.05;37.9;32.0;4498.0;862.0;1818.0;851.0;48.088;321200.0;NEAR BAY
-122.04;37.9;20.0;5467.0;1044.0;2310.0;963.0;56.986;275800.0;NEAR BAY
-122.02;37.89;29.0;6349.0;858.0;2450.0;778.0;7.5;356200.0;NEAR BAY
-122.04;37.88;32.0;3250.0;550.0;1230.0;557.0;46.424;312700.0;NEAR BAY
-122.03;37.86;29.0;3025.0;477.0;1035.0;452.0;6.112;390600.0;NEAR BAY
-122.04;37.85;27.0;6039.0;780.0;2181.0;761.0;95.862;469400.0;NEAR BAY
-121.94;37.73;22.0;1980.0;291.0;861.0;290.0;62.726;258200.0;<1H OCEAN
-121.94;37.73;22.0;6719.0;1068.0;2843.0;994.0;61.265;260300.0;<1H OCEAN
-121.93;37.73;23.0;2564.0;347.0;1043.0;351.0;62.048;275000.0;<1H OCEAN
-121.93;37.73;8.0;831.0;231.0;404.0;224.0;3.375;350000.0;<1H OCEAN
-121.95;37.74;19.0;1127.0;170.0;518.0;167.0;63.325;250000.0;<1H OCEAN
-121.95;37.74;19.0;5721.0;837.0;2653.0;813.0;62.631;266000.0;<1H OCEAN
-121.94;37.75;17.0;2559.0;370.0;1238.0;377.0;62.781;269800.0;<1H OCEAN
-121.92;37.73;24.0;1407.0;327.0;501.0;295.0;24.821;157200.0;<1H OCEAN
-121.93;37.74;16.0;3326.0;419.0;1272.0;402.0;68.806;343500.0;<1H OCEAN
-121.94;37.75;16.0;5121.0;735.0;2464.0;761.0;66.204;296100.0;<1H OCEAN
-121.97;37.79;17.0;5688.0;824.0;2111.0;773.0;66.131;312500.0;<1H OCEAN
-121.98;37.8;17.0;3354.0;422.0;1457.0;425.0;76.473;345800.0;<1H OCEAN
-121.98;37.8;16.0;2498.0;330.0;1027.0;343.0;8.155;343700.0;<1H OCEAN
-121.98;37.81;18.0;2903.0;387.0;1127.0;372.0;55.921;359100.0;<1H OCEAN
-121.96;37.81;12.0;6488.0;778.0;2404.0;765.0;83.188;403400.0;<1H OCEAN
-121.97;37.8;17.0;3279.0;418.0;1222.0;381.0;79.168;356000.0;<1H OCEAN
-121.94;37.8;8.0;11336.0;1657.0;4089.0;1555.0;78.287;369200.0;<1H OCEAN
-121.97;37.79;16.0;3873.0;484.0;1451.0;501.0;67.857;341300.0;<1H OCEAN
-121.95;37.78;4.0;14652.0;2826.0;5613.0;2579.0;63.942;356700.0;<1H OCEAN
-121.96;37.76;8.0;3865.0;463.0;1548.0;432.0;97.037;425100.0;<1H OCEAN
-121.94;37.76;4.0;6875.0;1439.0;2889.0;1307.0;46.932;356100.0;<1H OCEAN
-121.93;37.76;5.0;2255.0;269.0;876.0;258.0;103.345;461400.0;<1H OCEAN
-121.92;37.74;8.0;452.0;51.0;140.0;43.0;125.915;432400.0;<1H OCEAN
-121.93;37.78;2.0;227.0;35.0;114.0;49.0;31.591;434700.0;<1H OCEAN
-121.96;37.74;2.0;200.0;20.0;25.0;9.0;150.001;350000.0;<1H OCEAN
-121.97;37.76;8.0;3743.0;581.0;1633.0;567.0;67.027;381900.0;<1H OCEAN
-121.97;37.77;13.0;7241.0;1007.0;3221.0;947.0;72.216;324600.0;<1H OCEAN
-121.98;37.74;8.0;2865.0;389.0;1376.0;417.0;79.393;399300.0;<1H OCEAN
-122.02;37.84;34.0;1879.0;265.0;729.0;263.0;77.072;443800.0;NEAR BAY
-122.01;37.83;30.0;3917.0;549.0;1330.0;544.0;65.617;386600.0;NEAR BAY
-122.0;37.82;20.0;2206.0;458.0;926.0;432.0;46.042;256400.0;<1H OCEAN
-121.99;37.82;22.0;1248.0;271.0;579.0;269.0;3.375;200000.0;<1H OCEAN
-122.03;37.83;24.0;5948.0;738.0;1997.0;710.0;98.708;500001.0;NEAR BAY
-121.99;37.77;14.0;8213.0;1364.0;3283.0;1286.0;51.755;294800.0;<1H OCEAN
-121.99;37.81;17.0;465.0;83.0;146.0;75.0;49.018;188500.0;<1H OCEAN
-122.02;37.8;11.0;6200.0;907.0;2286.0;896.0;76.518;359300.0;NEAR BAY
-122.03;37.87;21.0;3521.0;447.0;1396.0;467.0;82.673;358700.0;NEAR BAY
-122.02;37.88;16.0;3031.0;438.0;1087.0;421.0;73.732;287300.0;NEAR BAY
-122.02;37.87;14.0;3056.0;369.0;1209.0;377.0;84.352;441400.0;NEAR BAY
-122.03;37.86;25.0;3004.0;393.0;1145.0;376.0;72.655;494000.0;NEAR BAY
-122.0;37.86;18.0;8953.0;1074.0;3011.0;993.0;107.372;500001.0;<1H OCEAN
-121.97;37.87;4.0;1029.0;126.0;416.0;122.0;134.883;500001.0;INLAND
-121.96;37.84;29.0;7479.0;977.0;2744.0;943.0;75.139;398200.0;INLAND
-122.0;37.84;16.0;7681.0;946.0;2777.0;908.0;95.271;500001.0;<1H OCEAN
-121.96;37.85;10.0;3209.0;379.0;1199.0;392.0;122.478;500001.0;INLAND
-121.99;37.83;16.0;2939.0;380.0;1177.0;396.0;80.839;372000.0;<1H OCEAN
-121.98;37.82;18.0;9117.0;1248.0;3280.0;1167.0;8.003;351300.0;<1H OCEAN
-121.95;37.81;5.0;7178.0;898.0;2823.0;907.0;90.776;450400.0;<1H OCEAN
-122.1;37.93;20.0;10212.0;1424.0;4083.0;1374.0;8.039;382200.0;NEAR BAY
-122.12;37.94;22.0;4949.0;626.0;1850.0;590.0;104.549;500001.0;NEAR BAY
-122.1;37.9;38.0;827.0;144.0;368.0;136.0;65.095;294400.0;NEAR BAY
-122.14;37.9;32.0;5738.0;746.0;2099.0;732.0;103.224;500001.0;NEAR BAY
-122.12;37.91;34.0;5683.0;755.0;1962.0;723.0;83.678;455300.0;NEAR BAY
-122.09;37.89;35.0;880.0;139.0;352.0;132.0;68.686;406500.0;NEAR BAY
-122.1;37.89;21.0;3282.0;653.0;1398.0;601.0;52.079;310300.0;NEAR BAY
-122.11;37.89;32.0;2372.0;516.0;1067.0;492.0;43.235;279500.0;NEAR BAY
-122.11;37.88;37.0;4005.0;614.0;1602.0;606.0;64.666;348200.0;NEAR BAY
-122.12;37.88;35.0;2785.0;362.0;1001.0;363.0;80.448;433300.0;NEAR BAY
-122.12;37.89;30.0;3227.0;733.0;1260.0;684.0;4.125;257100.0;NEAR BAY
-122.13;37.89;27.0;744.0;214.0;295.0;169.0;27.411;350000.0;NEAR BAY
-122.13;37.87;18.0;1820.0;220.0;728.0;229.0;103.713;426100.0;NEAR BAY
-122.14;37.88;34.0;6986.0;1096.0;2865.0;1124.0;62.275;394400.0;NEAR BAY
-122.07;37.88;11.0;1077.0;318.0;590.0;264.0;35.536;387200.0;NEAR BAY
-122.08;37.88;24.0;2059.0;462.0;410.0;294.0;23.971;99400.0;NEAR BAY
-122.08;37.88;26.0;2947.0;;825.0;626.0;2.933;85000.0;NEAR BAY
-122.08;37.87;24.0;6130.0;1359.0;1750.0;1286.0;29.167;102700.0;NEAR BAY
-122.06;37.85;17.0;7475.0;1556.0;2092.0;1449.0;36.437;186500.0;NEAR BAY
-122.07;37.86;23.0;1025.0;205.0;263.0;191.0;3.12;155000.0;NEAR BAY
-122.06;37.86;16.0;5187.0;1014.0;1512.0;986.0;44.551;252400.0;NEAR BAY
-122.07;37.86;17.0;1102.0;224.0;317.0;208.0;35.893;206300.0;NEAR BAY
-122.08;37.87;26.0;2405.0;564.0;680.0;531.0;24.896;73400.0;NEAR BAY
-122.1;37.88;35.0;3701.0;528.0;1511.0;517.0;72.315;367100.0;NEAR BAY
-122.09;37.86;27.0;5484.0;760.0;2212.0;770.0;76.202;402600.0;NEAR BAY
-122.11;37.87;33.0;3398.0;500.0;1351.0;457.0;65.814;314200.0;NEAR BAY
-122.12;37.85;18.0;5252.0;686.0;1870.0;657.0;80.074;454100.0;NEAR BAY
-122.08;37.84;17.0;1320.0;159.0;1722.0;141.0;117.064;500001.0;NEAR BAY
-122.12;37.81;26.0;4048.0;513.0;1486.0;498.0;76.717;416500.0;NEAR BAY
-122.12;37.82;26.0;2269.0;317.0;918.0;313.0;66.657;364500.0;NEAR BAY
-122.11;37.83;19.0;5130.0;741.0;1887.0;712.0;7.203;369900.0;NEAR BAY
-122.08;37.82;4.0;2045.0;237.0;830.0;252.0;113.421;500001.0;NEAR BAY
-122.14;37.86;20.0;6201.0;1182.0;2415.0;1141.0;45.744;314000.0;NEAR BAY
-122.14;37.85;27.0;9147.0;1276.0;3371.0;1269.0;73.267;389900.0;NEAR BAY
-122.14;37.84;24.0;2131.0;343.0;874.0;373.0;56.349;355600.0;NEAR BAY
-122.16;37.83;16.0;4596.0;705.0;1480.0;650.0;7.52;370200.0;NEAR BAY
-122.16;37.86;36.0;3359.0;493.0;1298.0;483.0;81.586;404300.0;NEAR BAY
-122.18;37.88;36.0;542.0;119.0;231.0;121.0;4.9;354200.0;NEAR BAY
-122.18;37.86;33.0;4449.0;636.0;1684.0;617.0;89.571;399700.0;NEAR BAY
-122.16;37.89;32.0;1779.0;241.0;721.0;258.0;87.589;434500.0;NEAR BAY
-122.17;37.88;32.0;3633.0;508.0;1393.0;506.0;76.917;401800.0;NEAR BAY
-122.17;37.88;33.0;3626.0;502.0;1348.0;480.0;76.107;423200.0;NEAR BAY
-122.17;37.87;38.0;1261.0;177.0;472.0;183.0;6.917;438000.0;NEAR BAY
-122.22;37.88;20.0;95.0;13.0;31.0;15.0;24.444;475000.0;NEAR BAY
-122.2;37.89;37.0;3881.0;560.0;1315.0;517.0;73.195;367500.0;NEAR BAY
-122.2;37.88;36.0;1065.0;160.0;398.0;155.0;77.736;378100.0;NEAR BAY
-122.18;37.91;31.0;7200.0;876.0;2428.0;843.0;109.405;500001.0;NEAR BAY
-122.2;37.9;36.0;2107.0;287.0;740.0;280.0;103.416;500001.0;NEAR BAY
-122.18;37.9;36.0;4760.0;610.0;1511.0;572.0;90.064;500001.0;NEAR BAY
-122.18;37.89;18.0;4845.0;735.0;1634.0;734.0;81.489;499000.0;NEAR BAY
-121.84;37.98;8.0;7505.0;1089.0;3325.0;1016.0;52.699;204200.0;INLAND
-121.81;37.97;8.0;1584.0;236.0;615.0;202.0;64.753;166800.0;INLAND
-121.78;37.97;4.0;17032.0;2546.0;7653.0;2359.0;55.601;213700.0;INLAND
-121.83;37.95;17.0;1133.0;244.0;716.0;235.0;2.875;162500.0;INLAND
-121.94;37.83;11.0;2836.0;373.0;959.0;335.0;105.815;500001.0;INLAND
-121.89;37.82;4.0;11444.0;1355.0;3898.0;1257.0;132.949;500001.0;INLAND
-121.91;37.81;7.0;3477.0;416.0;1216.0;395.0;131.499;500001.0;INLAND
-121.82;37.81;12.0;4711.0;659.0;2089.0;621.0;83.209;485400.0;INLAND
-121.96;37.99;2.0;3129.0;707.0;1606.0;698.0;29.591;210100.0;INLAND
-121.96;37.94;26.0;3084.0;505.0;1557.0;501.0;51.582;194700.0;INLAND
-121.96;37.95;25.0;4026.0;791.0;1850.0;709.0;41.483;181200.0;INLAND
-121.95;37.94;21.0;3153.0;411.0;1318.0;431.0;68.642;285400.0;INLAND
-121.97;37.93;4.0;3241.0;464.0;1552.0;494.0;66.134;307000.0;INLAND
-122.01;37.92;18.0;2808.0;337.0;1038.0;337.0;83.956;353600.0;NEAR BAY
-122.01;37.92;16.0;2638.0;345.0;1055.0;334.0;81.163;365800.0;NEAR BAY
-121.99;37.92;14.0;1780.0;224.0;764.0;226.0;90.243;427700.0;INLAND
-121.93;37.89;13.0;2085.0;292.0;852.0;264.0;73.445;366700.0;INLAND
-121.92;37.96;14.0;5332.0;884.0;2093.0;839.0;52.798;237400.0;INLAND
-121.94;37.95;18.0;2541.0;355.0;986.0;346.0;71.978;288000.0;INLAND
-121.91;37.93;13.0;1610.0;198.0;703.0;217.0;87.059;329400.0;INLAND
-121.94;37.94;26.0;1299.0;174.0;533.0;180.0;62.296;291700.0;INLAND
-121.94;37.93;16.0;3421.0;427.0;1341.0;428.0;75.695;320400.0;INLAND
-121.93;37.93;16.0;2876.0;391.0;1089.0;377.0;6.299;286900.0;INLAND
-121.93;37.93;16.0;2169.0;262.0;877.0;245.0;66.049;312600.0;INLAND
-121.95;37.94;27.0;1469.0;216.0;578.0;219.0;59.346;253600.0;INLAND
-122.25;38.02;16.0;1803.0;267.0;946.0;266.0;57.001;205100.0;NEAR BAY
-122.25;38.03;15.0;3338.0;532.0;1834.0;520.0;56.293;197600.0;NEAR BAY
-122.21;38.02;15.0;2150.0;327.0;1094.0;324.0;60.224;198500.0;NEAR BAY
-122.2;37.96;9.0;6306.0;962.0;2581.0;911.0;67.741;310700.0;NEAR BAY
-122.23;38.06;52.0;1350.0;266.0;490.0;257.0;3.125;171100.0;NEAR BAY
-122.23;38.05;52.0;1736.0;358.0;638.0;297.0;25.517;147100.0;NEAR BAY
-122.21;38.06;52.0;2735.0;559.0;1076.0;487.0;36.154;155700.0;NEAR BAY
-122.2;38.04;31.0;3029.0;500.0;1236.0;487.0;56.022;197000.0;NEAR BAY
-122.26;38.03;25.0;2239.0;361.0;928.0;353.0;44.474;203700.0;NEAR BAY
-122.27;38.04;47.0;1685.0;405.0;835.0;372.0;23.103;134500.0;NEAR BAY
-122.26;38.03;41.0;1631.0;282.0;752.0;288.0;39.345;150200.0;NEAR BAY
-122.26;38.04;41.0;2512.0;539.0;1179.0;480.0;2.694;123000.0;NEAR BAY
-122.25;38.05;30.0;1255.0;297.0;779.0;307.0;16.767;147700.0;NEAR BAY
-122.32;38.06;4.0;7999.0;1611.0;3596.0;1396.0;50.969;174200.0;NEAR BAY
-122.28;38.0;26.0;2335.0;413.0;980.0;417.0;34.471;178900.0;NEAR BAY
-122.29;38.0;16.0;4986.0;1081.0;2805.0;1016.0;4.025;173200.0;NEAR BAY
-122.36;38.03;32.0;2159.0;393.0;981.0;369.0;43.173;175400.0;NEAR BAY
-122.3;38.0;34.0;1712.0;317.0;956.0;341.0;44.394;162000.0;NEAR BAY
-122.31;38.0;26.0;3735.0;641.0;1708.0;633.0;4.621;191100.0;NEAR BAY
-122.31;38.01;18.0;4123.0;874.0;1895.0;772.0;32.759;195000.0;NEAR BAY
-122.28;37.99;28.0;3801.0;622.0;1654.0;571.0;4.375;193300.0;NEAR BAY
-122.26;37.98;28.0;2038.0;329.0;947.0;349.0;51.178;198000.0;NEAR BAY
-122.27;37.99;16.0;4921.0;737.0;2312.0;725.0;58.899;243200.0;NEAR BAY
-122.27;37.98;23.0;3455.0;479.0;1375.0;474.0;60.289;218600.0;NEAR BAY
-122.26;38.02;5.0;3846.0;786.0;2053.0;716.0;50.473;184800.0;NEAR BAY
-122.24;38.01;11.0;3751.0;565.0;1949.0;555.0;57.862;269400.0;NEAR BAY
-122.24;38.01;16.0;2084.0;315.0;1154.0;307.0;60.102;235600.0;NEAR BAY
-122.25;38.0;16.0;2978.0;411.0;1531.0;400.0;65.006;237700.0;NEAR BAY
-122.26;38.0;14.0;2338.0;391.0;1003.0;398.0;42.269;170500.0;NEAR BAY
-122.26;38.0;6.0;678.0;104.0;318.0;91.0;52.375;246400.0;NEAR BAY
-122.27;38.0;15.0;1216.0;166.0;572.0;178.0;58.418;240300.0;NEAR BAY
-122.27;38.0;12.0;1592.0;242.0;969.0;233.0;61.576;248700.0;NEAR BAY
-122.26;38.0;5.0;6265.0;908.0;3326.0;872.0;62.073;272900.0;NEAR BAY
-122.29;37.98;27.0;2133.0;347.0;850.0;350.0;51.046;209800.0;NEAR BAY
-122.28;37.96;35.0;1579.0;243.0;734.0;264.0;5.5;201000.0;NEAR BAY
-122.27;37.97;10.0;15259.0;2275.0;7266.0;2338.0;60.666;272400.0;NEAR BAY
-122.3;37.97;30.0;4030.0;772.0;1777.0;718.0;36.393;184000.0;NEAR BAY
-122.3;37.97;34.0;2854.0;528.0;1211.0;452.0;35.353;164700.0;NEAR BAY
-122.29;37.97;20.0;3426.0;632.0;1512.0;580.0;44.911;227400.0;NEAR BAY
-122.3;37.97;35.0;1811.0;377.0;911.0;340.0;3.375;149700.0;NEAR BAY
-122.29;37.94;20.0;7578.0;1426.0;3637.0;1362.0;44.387;190000.0;NEAR BAY
-122.32;37.95;37.0;1887.0;353.0;895.0;359.0;4.45;196600.0;NEAR BAY
-122.31;37.94;38.0;1794.0;349.0;810.0;335.0;38.343;191400.0;NEAR BAY
-122.31;37.94;38.0;2172.0;403.0;945.0;384.0;43.958;194200.0;NEAR BAY
-122.32;37.95;36.0;1425.0;245.0;573.0;239.0;4.35;185000.0;NEAR BAY
-122.31;37.99;25.0;6508.0;1137.0;3259.0;1081.0;42.348;157800.0;NEAR BAY
-122.3;37.98;25.0;3807.0;806.0;1821.0;792.0;36.518;164300.0;NEAR BAY
-122.32;37.97;29.0;2347.0;464.0;1135.0;490.0;39.722;161000.0;NEAR BAY
-122.32;38.01;26.0;3054.0;492.0;1495.0;496.0;46.944;171100.0;NEAR BAY
-122.33;38.0;35.0;3779.0;711.0;2493.0;679.0;29.781;109000.0;NEAR BAY
-122.31;38.0;29.0;3108.0;534.0;1687.0;516.0;43.333;170800.0;NEAR BAY
-122.32;37.99;24.0;4865.0;968.0;2315.0;893.0;42.852;173500.0;NEAR BAY
-122.32;38.0;32.0;2275.0;397.0;1233.0;418.0;40.437;162800.0;NEAR BAY
-122.34;37.99;42.0;1531.0;326.0;1271.0;377.0;26.167;85100.0;NEAR BAY
-122.33;37.98;3.0;2850.0;544.0;1024.0;515.0;60.115;175000.0;NEAR BAY
-122.33;37.99;4.0;3999.0;1079.0;1591.0;887.0;3.911;112500.0;NEAR BAY
-122.39;38.0;33.0;44.0;6.0;23.0;11.0;4.125;212500.0;NEAR BAY
-122.36;37.96;39.0;246.0;57.0;316.0;52.0;0.716;104200.0;NEAR BAY
-122.36;37.96;31.0;1157.0;276.0;956.0;232.0;15.347;80400.0;NEAR BAY
-122.36;37.95;40.0;408.0;102.0;302.0;81.0;18.333;69800.0;NEAR BAY
-122.37;37.95;35.0;215.0;45.0;100.0;34.0;16.023;81300.0;NEAR BAY
-122.37;37.95;32.0;1298.0;363.0;716.0;268.0;0.9797;76400.0;NEAR BAY
-122.37;37.96;37.0;1572.0;402.0;1046.0;350.0;0.7403;68600.0;NEAR BAY
-122.41;37.98;36.0;60.0;15.0;42.0;25.0;14.583;67500.0;NEAR BAY
-122.34;37.98;33.0;2014.0;410.0;1354.0;427.0;39.773;131300.0;NEAR BAY
-122.35;37.98;34.0;3756.0;726.0;2237.0;686.0;37.562;132900.0;NEAR BAY
-122.34;37.97;19.0;392.0;109.0;287.0;81.0;60.426;110000.0;NEAR BAY
-122.35;37.96;32.0;1991.0;504.0;1139.0;423.0;20.353;113600.0;NEAR BAY
-122.35;37.97;43.0;2178.0;482.0;1545.0;471.0;25.863;112200.0;NEAR BAY
-122.35;37.97;31.0;2892.0;685.0;2104.0;641.0;32.188;113800.0;NEAR BAY
-122.32;37.97;33.0;1595.0;292.0;991.0;300.0;46.937;134100.0;NEAR BAY
-122.32;37.97;33.0;1156.0;190.0;643.0;209.0;4.5;156600.0;NEAR BAY
-122.33;37.97;19.0;5151.0;1335.0;2548.0;1165.0;33.125;158800.0;NEAR BAY
-122.33;37.98;32.0;1967.0;348.0;1144.0;364.0;44.135;150100.0;NEAR BAY
-122.33;37.97;45.0;1982.0;376.0;1179.0;398.0;35.463;130800.0;NEAR BAY
-122.34;37.97;19.0;2237.0;580.0;1438.0;551.0;23.382;120700.0;NEAR BAY
-122.33;37.96;46.0;1222.0;236.0;819.0;251.0;39.118;129400.0;NEAR BAY
-122.35;37.96;36.0;2191.0;531.0;1563.0;524.0;25.164;114200.0;NEAR BAY
-122.35;37.96;29.0;1899.0;524.0;1357.0;443.0;1.875;97200.0;NEAR BAY
-122.35;37.96;35.0;1326.0;346.0;1023.0;295.0;20.724;97700.0;NEAR BAY
-122.35;37.95;31.0;2449.0;595.0;1801.0;548.0;26.328;110300.0;NEAR BAY
-122.35;37.96;34.0;1428.0;335.0;1272.0;319.0;25.461;93900.0;NEAR BAY
-122.36;37.96;30.0;950.0;317.0;1073.0;280.0;18.664;107800.0;NEAR BAY
-122.32;37.96;25.0;1728.0;403.0;934.0;412.0;3.375;133700.0;NEAR BAY
-122.32;37.96;34.0;2070.0;357.0;784.0;294.0;40.417;182800.0;NEAR BAY
-122.32;37.95;35.0;1612.0;354.0;887.0;331.0;25.769;146100.0;NEAR BAY
-122.33;37.95;22.0;2099.0;569.0;1135.0;509.0;21.915;120800.0;NEAR BAY
-122.34;37.96;15.0;6487.0;1717.0;3408.0;1560.0;21.991;133300.0;NEAR BAY
-122.34;37.96;33.0;1817.0;441.0;1220.0;389.0;25.382;103600.0;NEAR BAY
-122.32;37.94;38.0;2751.0;522.0;1390.0;489.0;37.277;165100.0;NEAR BAY
-122.32;37.94;46.0;1901.0;295.0;833.0;352.0;55.196;210800.0;NEAR BAY
-122.32;37.93;40.0;1141.0;213.0;434.0;196.0;39.464;186900.0;NEAR BAY
-122.33;37.95;42.0;1627.0;336.0;848.0;316.0;37.708;144600.0;NEAR BAY
-122.33;37.94;45.0;1226.0;279.0;590.0;260.0;28.833;140400.0;NEAR BAY
-122.33;37.94;47.0;1882.0;361.0;797.0;342.0;35.848;140800.0;NEAR BAY
-122.33;37.94;43.0;1876.0;389.0;807.0;377.0;31.571;141600.0;NEAR BAY
-122.33;37.94;42.0;1695.0;345.0;719.0;334.0;39.417;139100.0;NEAR BAY
-122.33;37.94;44.0;1769.0;332.0;828.0;309.0;40.526;150800.0;NEAR BAY
-122.34;37.95;45.0;1128.0;240.0;702.0;270.0;36.719;134100.0;NEAR BAY
-122.33;37.95;45.0;1585.0;329.0;981.0;373.0;30.313;135800.0;NEAR BAY
-122.33;37.95;46.0;1543.0;339.0;777.0;322.0;40.927;142600.0;NEAR BAY
-122.34;37.95;44.0;1675.0;317.0;806.0;311.0;30.694;135300.0;NEAR BAY
-122.34;37.95;44.0;1788.0;368.0;933.0;329.0;2.875;133400.0;NEAR BAY
-122.34;37.95;39.0;1986.0;427.0;1041.0;385.0;32.333;135100.0;NEAR BAY
-122.34;37.95;38.0;1340.0;298.0;766.0;241.0;32.833;111700.0;NEAR BAY
-122.35;37.95;45.0;2142.0;431.0;1318.0;431.0;30.737;111600.0;NEAR BAY
-122.35;37.95;42.0;1485.0;290.0;971.0;303.0;36.094;114600.0;NEAR BAY
-122.36;37.95;38.0;1042.0;289.0;773.0;248.0;27.714;104700.0;NEAR BAY
-122.34;37.94;47.0;2313.0;433.0;947.0;430.0;3.942;143300.0;NEAR BAY
-122.34;37.94;44.0;1917.0;444.0;936.0;435.0;27.391;140300.0;NEAR BAY
-122.34;37.94;31.0;1611.0;455.0;786.0;411.0;1.681;145500.0;NEAR BAY
-122.34;37.94;42.0;2206.0;451.0;989.0;444.0;3.125;143900.0;NEAR BAY
-122.35;37.94;45.0;2112.0;493.0;1406.0;452.0;23.456;105200.0;NEAR BAY
-122.35;37.94;34.0;1880.0;459.0;1358.0;422.0;16.571;105200.0;NEAR BAY
-122.35;37.94;47.0;1275.0;275.0;844.0;273.0;28.967;95600.0;NEAR BAY
-122.36;37.95;38.0;1066.0;248.0;729.0;286.0;15.139;81700.0;NEAR BAY
-122.36;37.94;45.0;907.0;188.0;479.0;161.0;30.862;79000.0;NEAR BAY
-122.36;37.94;27.0;844.0;249.0;583.0;265.0;0.9687;105800.0;NEAR BAY
-122.36;37.94;26.0;1540.0;343.0;1007.0;338.0;13.365;72900.0;NEAR BAY
-122.36;37.94;41.0;2591.0;585.0;1638.0;462.0;1.822;79700.0;NEAR BAY
-122.37;37.94;49.0;969.0;229.0;599.0;195.0;13.167;71600.0;NEAR BAY
-122.35;37.93;19.0;1334.0;366.0;1048.0;316.0;17.865;88000.0;NEAR BAY
-122.35;37.93;28.0;1995.0;488.0;1182.0;439.0;23.352;84300.0;NEAR BAY
-122.36;37.94;43.0;369.0;107.0;371.0;111.0;1.6;79400.0;NEAR BAY
-122.36;37.93;17.0;1258.0;254.0;885.0;229.0;3.05;121600.0;NEAR BAY
-122.37;37.94;40.0;1064.0;266.0;912.0;239.0;10.521;69100.0;NEAR BAY
-122.37;37.93;45.0;3150.0;756.0;1798.0;749.0;1.75;37900.0;NEAR BAY
-122.38;37.91;18.0;3507.0;711.0;1224.0;676.0;50.524;269800.0;NEAR BAY
-122.42;37.93;47.0;3453.0;779.0;1353.0;728.0;4.016;274500.0;NEAR BAY
-122.41;37.94;52.0;154.0;33.0;89.0;38.0;32.875;275000.0;NEAR BAY
-122.34;37.93;30.0;2515.0;481.0;1327.0;428.0;21.287;95000.0;NEAR BAY
-122.35;37.93;39.0;2002.0;416.0;1166.0;395.0;17.257;91500.0;NEAR BAY
-122.36;37.93;44.0;1891.0;449.0;1047.0;432.0;17.727;86100.0;NEAR BAY
-122.36;37.93;42.0;1796.0;389.0;1107.0;372.0;19.375;87000.0;NEAR BAY
-122.37;37.93;37.0;709.0;190.0;644.0;174.0;0.8641;84200.0;NEAR BAY
-122.33;37.91;36.0;1954.0;513.0;1437.0;440.0;1.125;93800.0;NEAR BAY
-122.35;37.92;36.0;921.0;200.0;585.0;236.0;19.224;94000.0;NEAR BAY
-122.36;37.92;52.0;215.0;41.0;126.0;43.0;13.929;104200.0;NEAR BAY
-122.35;37.91;4.0;2851.0;798.0;1285.0;712.0;42.895;186800.0;NEAR BAY
-122.33;37.93;34.0;2326.0;471.0;1356.0;441.0;23.475;90300.0;NEAR BAY
-122.33;37.93;27.0;2158.0;424.0;1220.0;442.0;30.156;111500.0;NEAR BAY
-122.34;37.93;32.0;2389.0;652.0;1672.0;584.0;14.423;88300.0;NEAR BAY
-122.34;37.93;45.0;2225.0;486.0;1304.0;459.0;2.64;112100.0;NEAR BAY
-122.35;37.93;41.0;268.0;75.0;198.0;82.0;32.222;156300.0;NEAR BAY
-122.32;37.92;29.0;2304.0;399.0;1377.0;454.0;50.187;140600.0;NEAR BAY
-122.33;37.92;26.0;3887.0;779.0;2512.0;740.0;22.301;122400.0;NEAR BAY
-122.32;37.92;28.0;4649.0;977.0;2606.0;953.0;32.674;129100.0;NEAR BAY
-122.32;37.91;34.0;2669.0;647.0;1341.0;555.0;26.399;119600.0;NEAR BAY
-122.31;37.91;39.0;2955.0;696.0;1417.0;682.0;27.628;167800.0;NEAR BAY
-122.31;37.91;43.0;2549.0;511.0;1060.0;528.0;36.417;178400.0;NEAR BAY
-122.31;37.91;45.0;3924.0;834.0;1992.0;773.0;41.146;177800.0;NEAR BAY
-122.31;37.93;39.0;2505.0;371.0;872.0;345.0;53.433;286500.0;NEAR BAY
-122.31;37.93;36.0;2403.0;408.0;917.0;404.0;50.399;253400.0;NEAR BAY
-122.32;37.93;40.0;3056.0;489.0;1103.0;481.0;51.067;247300.0;NEAR BAY
-122.32;37.94;47.0;1911.0;283.0;697.0;275.0;62.712;267700.0;NEAR BAY
-122.3;37.92;32.0;3943.0;605.0;1524.0;614.0;60.677;321600.0;NEAR BAY
-122.29;37.92;35.0;583.0;88.0;235.0;84.0;5.943;288200.0;NEAR BAY
-122.29;37.92;32.0;1736.0;234.0;602.0;231.0;6.516;401000.0;NEAR BAY
-122.3;37.93;34.0;2254.0;357.0;715.0;306.0;4.5;304000.0;NEAR BAY
-122.31;37.93;36.0;1526.0;256.0;696.0;263.0;35.089;261900.0;NEAR BAY
-122.32;37.93;33.0;296.0;73.0;216.0;63.0;2.675;22500.0;NEAR BAY
-122.31;37.92;30.0;1014.0;236.0;537.0;204.0;28.456;183300.0;NEAR BAY
-122.31;37.92;38.0;1250.0;236.0;631.0;279.0;3.724;220100.0;NEAR BAY
-122.31;37.92;12.0;1895.0;600.0;983.0;519.0;2.5;195800.0;NEAR BAY
